"","x"
"225",0
"226",1
"227",1
"228",1
"229",1
"230",1
"231",0
"232",1
"233",0
"234",0
"235",0
"236",0
"237",1
"238",1
"239",0
"240",1
"241",0
"242",1
"243",0
"244",1
"245",0
"246",0
"247",1
"248",0
"249",1
"250",0
"251",0
"252",1
"253",0
"254",0
"255",1
"256",1
"257",0
"258",1
"259",0
"260",0
"261",0
"262",1
"263",0
"264",1
"265",0
"266",1
"267",1
"268",0
"269",0
"270",0
"271",0
"272",1
"273",1
"274",0
"275",0
"276",1
"277",1
"278",1
"279",1
"280",1
"281",1
"282",1
"283",0
"284",0
"285",1
"286",1
"287",0
"288",1
"289",0
"290",0
"291",1
"292",0
"293",1
"294",1
"295",1
"296",1
"297",0
"298",0
"299",0
"300",1
"301",0
"302",1
"303",1
"304",1
"305",0
"306",1
"307",1
"308",1
"309",0
"310",0
"311",1
"312",0
"313",1
"314",1
"315",1
"316",1
"317",0
"318",0
"319",0
"320",1
"321",1
"322",0
"323",1
"324",1
"325",0
"326",1
"327",0
"328",1
"329",1
"330",1
"331",0
"332",0
"333",1
"334",1
"335",1
"336",1
"337",0
"338",1
"339",1
"340",0
"341",1
"342",1
"343",1
"344",1
"345",1
"346",1
"347",1
"348",1
"349",1
"350",1
"351",0
"352",1
"353",1
"354",1
"355",1
"356",1
"357",0
"358",1
"359",0
"360",1
"361",0
"362",1
"363",0
"364",0
"365",1
"366",1
"367",1
"368",1
"369",1
"370",1
"371",0
"372",0
"373",1
"374",0
"375",0
"376",1
"377",1
"378",0
"379",0
"380",1
"381",1
"382",1
"383",0
"384",1
"385",1
"386",0
"387",1
"388",0
"389",1
"390",1
"391",0
"392",1
"393",0
"394",0
"395",1
"396",1
"397",1
"398",0
"399",1
"400",0
"401",1
"402",1
"403",0
"404",0
"405",1
"406",1
"407",1
"408",0
"409",1
"410",1
"411",1
"412",1
"413",1
"414",0
"415",1
"416",1
"417",1
"418",0
"419",0
"420",1
"421",1
"422",0
"423",1
"424",1
"425",1
"426",1
"427",0
"428",0
"429",1
"430",1
"431",0
"432",1
"433",1
"434",0
"435",1
"436",1
"437",0
"438",0
"439",1
"440",1
"441",1
"442",1
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",1
"453",1
"454",1
"455",1
"456",1
"457",1
"458",1
"459",1
"460",0
"461",1
"462",1
"463",0
"464",1
"465",1
"466",0
"467",0
"468",0
"469",0
"470",1
"471",0
"472",1
"473",0
"474",1
"475",0
"476",1
"477",1
"478",0
"479",0
"480",0
"481",1
"482",1
"483",0
"484",1
"485",0
"486",1
"487",0
"488",1
"489",0
"490",0
"491",0
"492",0
"493",1
"494",1
"495",1
"496",1
"497",1
"498",1
"499",1
"500",1
"501",0
"502",0
"503",0
"504",1
"505",0
"506",1
"507",1
"508",1
"509",1
"510",0
"511",1
"512",0
"513",1
"514",1
"515",1
"516",0
"517",0
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",1
"526",0
"527",0
"528",1
"529",1
"530",1
"531",1
"532",0
"533",0
"534",0
"535",0
"536",0
"537",1
"538",0
"539",0
"540",1
"541",0
"542",0
"543",1
"544",0
"545",0
"546",1
"547",1
"548",1
"549",1
"550",1
"551",1
"552",0
"553",1
"554",1
"555",1
"556",1
"557",0
"558",1
"559",0
"560",1
"561",1
"562",1
"563",0
"564",1
"565",1
"566",1
"567",1
"568",1
"569",1
"570",1
"571",1
"572",1
"573",0
"574",1
"575",1
"576",1
"577",1
"578",1
"579",1
"580",1
"581",1
"582",1
"583",1
"584",1
"585",1
"586",0
"587",1
"588",1
"589",1
"590",1
"591",1
"592",0
"593",1
"594",1
"595",0
"596",1
"597",0
"598",1
"599",0
"600",0
"601",1
"602",1
"603",0
"604",1
"605",1
"606",1
"607",1
"608",1
"609",1
"610",1
"611",0
"612",1
"613",0
"614",1
"615",1
"616",1
"617",0
"618",1
"619",1
"620",1
"621",1
"622",0
"623",1
"624",1
"625",0
"626",0
"627",0
"628",1
"629",1
"630",0
"631",0
"632",0
"633",1
"634",1
"635",0
"636",1
"637",1
"638",1
"639",0
"640",1
"641",0
"642",1
"643",1
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",1
"651",0
"652",0
"653",0
"654",1
"655",1
"656",0
"657",1
"658",0
"659",0
"660",1
"661",1
"662",1
"663",0
"664",1
"665",1
"666",1
"667",0
"668",1
"669",0
"670",1
"671",1
"672",1
"673",0
"674",1
"675",0
"676",1
"677",0
"678",1
"679",1
"680",0
"681",0
"682",1
"683",0
"684",1
"685",1
"686",1
"687",0
"688",1
"689",0
"690",1
"691",0
"692",0
"693",0
"694",1
"695",0
"696",1
"697",1
"698",1
"699",1
"700",0
"701",0
"702",0
"703",1
"704",1
"705",0
"706",1
"707",1
"708",1
"709",1
"710",0
"711",1
"712",0
"713",1
"714",0
"715",1
"716",1
"717",1
"718",1
"719",1
"720",0
"721",0
"722",1
"723",0
"724",1
"725",1
"726",1
"727",1
"728",0
"729",1
"730",1
"731",1
"732",0
"733",1
"734",1
"735",0
"736",1
"737",0
"738",1
"739",0
"740",1
"741",0
"742",1
"743",1
"744",0
"745",0
"746",1
"747",1
"748",1
"749",1
"750",1
"751",0
"752",1
"753",1
"754",1
"755",1
"756",1
"757",1
"758",0
"759",0
"760",0
"761",0
"762",1
"763",0
"764",1
"765",1
"766",0
"767",1
"768",1
"769",0
"770",1
"771",1
"772",0
"773",1
"774",1
"775",0
"776",0
"777",0
"778",1
"779",1
"780",0
"781",1
"782",1
"783",1
"784",0
"785",1
"786",1
"787",1
"788",0
"789",0
"790",0
"791",0
"792",0
"793",1
"794",1
"795",1
"796",1
"797",1
"798",0
"799",0
"800",1
"801",0
"802",1
"803",0
"804",0
"805",1
"806",1
"807",1
"808",1
"809",0
"810",0
"811",0
"812",1
"813",0
"814",0
"815",1
"816",0
"817",1
"818",0
"819",1
"820",0
"821",1
"822",1
"823",1
"824",1
"825",1
"826",0
"827",0
"828",1
"829",1
"830",0
"831",1
"832",1
"833",1
"834",0
"835",1
"836",0
"837",0
"838",1
"839",1
"840",1
"841",0
"842",0
"843",0
"844",0
"845",1
"846",0
"847",1
"848",0
"849",1
"850",0
"851",0
"852",0
"853",1
"854",0
"855",1
"856",0
"857",0
"858",1
"859",0
"860",1
"861",0
"862",1
"863",1
"864",1
"865",0
"866",0
"867",1
"868",1
"869",1
"870",1
"871",1
"872",1
"873",1
"874",1
"875",0
"876",1
"877",1
"878",0
"879",1
"880",1
"881",1
"882",1
"883",1
"884",1
"885",0
"886",1
"887",1
"888",1
"889",0
"890",1
"891",1
"892",1
"893",0
"894",0
"895",1
"896",1
"897",1
"898",1
"899",1
"900",1
"901",0
"902",1
"903",0
"904",1
"905",0
"906",0
"907",0
"908",1
"909",0
"910",1
"911",0
"912",1
"913",0
"914",1
"915",1
"916",1
"917",0
"918",1
"919",0
"920",1
"921",1
"922",0
"923",1
"924",1
"925",0
"926",0
"927",0
"928",1
"929",1
"930",0
"931",0
"932",1
"933",1
"934",0
"935",0
"936",0
"937",0
"938",1
"939",1
"940",1
"941",1
"942",1
"943",1
"944",1
"945",0
"946",0
"947",1
"948",0
"949",0
"950",1
"951",0
"952",1
"953",1
"954",0
"955",1
"956",1
"957",0
"958",1
"959",0
"960",0
"961",1
"962",0
"963",0
"964",0
"965",1
"966",0
"967",1
"968",1
"969",0
"970",0
"971",1
"972",1
"973",1
"974",1
"975",1
"976",0
"977",1
"978",0
"979",0
"980",0
"981",1
"982",0
"983",0
"984",1
"985",0
"986",1
"987",1
"988",0
"989",1
"990",0
"991",1
"992",1
"993",1
"994",0
"995",1
"996",1
"997",0
"998",1
"999",1
"1000",0
"1001",1
"1002",1
"1003",1
"1004",1
"1005",1
"1006",0
"1007",0
"1008",1
"1009",1
"1010",1
"1011",0
"1012",1
"1013",1
"1014",1
"1015",1
"1016",0
"1017",0
"1018",1
"1019",0
"1020",1
"1021",1
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",1
"1029",0
"1030",1
"1031",1
"1032",0
"1033",0
"1034",1
"1035",0
"1036",0
"1037",0
"1038",1
"1039",1
"1040",1
"1041",1
"1042",0
"1043",1
"1044",1
"1045",1
"1046",1
"1047",0
"1048",0
"1049",1
"1050",1
"1051",0
"1052",1
"1053",0
"1054",1
"1055",0
"1056",1
"1057",0
"1058",0
"1059",1
"1060",0
"1061",1
"1062",1
"1063",1
"1064",1
"1065",0
"1066",0
"1067",1
"1068",1
"1069",1
"1070",0
"1071",1
"1072",1
"1073",1
"1074",0
"1075",1
"1076",1
"1077",1
"1078",0
"1079",0
"1080",0
"1081",1
"1082",0
"1083",0
"1084",1
"1085",1
"1086",1
"1087",0
"1088",0
"1089",0
"1090",0
"1091",0
"1092",1
"1093",0
"1094",1
"1095",0
"1096",1
"1097",1
"1098",1
"1099",1
"1100",0
"1101",1
"1102",0
"1103",0
"1104",0
"1105",1
"1106",1
"1107",0
"1108",0
"1109",0
"1110",1
"1111",0
"1112",0
"1113",1
"1114",0
"1115",1
"1116",1
"1117",0
"1118",1
"1119",0
"1120",1
"1121",1
"1122",1
"1123",1
"1124",1
"1125",1
"1126",1
"1127",0
"1128",1
"1129",1
"1130",0
"1131",0
"1132",0
"1133",1
"1134",1
"1135",1
"1136",1
"1137",0
"1138",1
"1139",1
"1140",1
"1141",0
"1142",1
"1143",0
"1144",0
"1145",0
"1146",0
"1147",1
"1148",0
"1149",0
"1150",0
"1151",1
"1152",1
"1153",1
"1154",0
"1155",1
"1156",1
"1157",1
"1158",0
"1159",0
"1160",0
"1161",1
"1162",0
"1163",0
"1164",1
"1165",1
"1166",1
"1167",0
"1168",1
"1169",0
"1170",0
"1171",1
"1172",1
"1173",1
"1174",0
"1175",1
"1176",1
"1177",1
"1178",1
"1179",1
"1180",0
"1181",1
"1182",1
"1183",0
"1184",1
"1185",0
"1186",1
"1187",1
"1188",1
"1189",0
"1190",0
"1191",1
"1192",1
"1193",1
"1194",0
"1195",1
"1196",1
"1197",1
"1198",1
"1199",0
"1200",1
"1201",1
"1202",1
"1203",0
"1204",1
"1205",1
"1206",1
"1207",0
"1208",1
"1209",0
"1210",1
"1211",0
"1212",1
"1213",1
"1214",0
"1215",1
"1216",1
"1217",1
"1218",0
"1219",0
"1220",0
"1221",0
"1222",0
"1223",0
"1224",1
"1225",0
"1226",0
"1227",0
"1228",1
"1229",0
"1230",1
"1231",1
"1232",0
"1233",0
"1234",1
"1235",0
"1236",1
"1237",0
"1238",1
"1239",0
"1240",0
"1241",0
"1242",1
"1243",0
"1244",1
"1245",1
"1246",0
"1247",0
"1248",0
"1249",1
"1250",0
"1251",0
"1252",1
"1253",1
"1254",0
"1255",1
"1256",0
"1257",0
"1258",1
"1259",1
"1260",0
"1261",0
"1262",0
"1263",1
"1264",1
"1265",0
"1266",1
"1267",1
"1268",1
"1269",0
"1270",1
"1271",0
"1272",0
"1273",1
"1274",1
"1275",1
"1276",1
"1277",1
"1278",1
"1279",0
"1280",0
"1281",0
"1282",0
"1283",0
"1284",1
"1285",1
"1286",0
"1287",0
"1288",1
"1289",0
"1290",0
"1291",1
"1292",0
"1293",0
"1294",1
"1295",1
"1296",1
"1297",0
"1298",0
"1299",1
"1300",1
"1301",1
"1302",0
"1303",0
"1304",0
"1305",1
"1306",0
"1307",1
"1308",0
"1309",0
"1310",1
"1311",1
"1312",1
"1313",0
"1314",1
"1315",1
"1316",1
"1317",1
"1318",1
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",1
"1326",1
"1327",0
"1328",0
"1329",0
"1330",1
"1331",0
"1332",0
"1333",0
"1334",0
"1335",1
"1336",1
"1337",1
"1338",1
"1339",1
"1340",1
"1341",1
"1342",0
"1343",1
"1344",0
"1345",1
"1346",0
"1347",1
"1348",1
"1349",1
"1350",1
"1351",1
"1352",0
"1353",0
"1354",0
"1355",0
"1356",1
"1357",1
"1358",1
"1359",1
"1360",1
"1361",1
"1362",1
"1363",1
"1364",1
"1365",1
"1366",1
"1367",1
"1368",1
"1369",1
"1370",1
"1371",0
"1372",1
"1373",1
"1374",1
"1375",0
"1376",1
"1377",0
"1378",1
"1379",1
"1380",1
"1381",1
"1382",1
"1383",1
"1384",1
"1385",1
"1386",1
"1387",1
"1388",1
"1389",1
"1390",0
"1391",1
"1392",1
"1393",1
"1394",0
"1395",1
"1396",1
"1397",1
"1398",0
"1399",1
"1400",1
"1401",1
"1402",1
"1403",1
"1404",0
"1405",1
"1406",1
"1407",1
"1408",0
"1409",1
"1410",1
"1411",0
"1412",1
"1413",0
"1414",0
"1415",0
"1416",1
"1417",0
"1418",1
"1419",0
"1420",1
"1421",0
"1422",1
"1423",1
"1424",1
"1425",0
"1426",1
"1427",1
"1428",1
"1429",0
"1430",0
"1431",0
"1432",1
"1433",0
"1434",1
"1435",1
"1436",1
"1437",1
"1438",1
"1439",0
"1440",1
"1441",1
"1442",0
"1443",0
"1444",1
"1445",1
"1446",0
"1447",1
"1448",0
"1449",0
"1450",0
"1451",0
"1452",1
"1453",1
"1454",1
"1455",1
"1456",0
"1457",1
"1458",0
"1459",0
"1460",0
"1461",0
"1462",0
"1463",0
"1464",1
"1465",1
"1466",0
"1467",1
"1468",1
"1469",0
"1470",1
"1471",0
"1472",1
"1473",0
"1474",1
"1475",0
"1476",0
"1477",1
"1478",1
"1479",0
"1480",0
"1481",0
"1482",1
"1483",1
"1484",0
"1485",1
"1486",0
"1487",0
"1488",1
"1489",1
"1490",0
"1491",1
"1492",1
"1493",1
"1494",0
"1495",0
"1496",1
"1497",0
"1498",1
"1499",0
"1500",1
"1501",0
"1502",1
"1503",1
"1504",0
"1505",0
"1506",1
"1507",1
"1508",1
"1509",1
"1510",0
"1511",1
"1512",0
"1513",1
"1514",1
"1515",1
"1516",0
"1517",1
"1518",0
"1519",1
"1520",0
"1521",1
"1522",1
"1523",0
"1524",0
"1525",1
"1526",1
"1527",0
"1528",0
"1529",0
"1530",0
"1531",0
"1532",0
"1533",1
"1534",1
"1535",1
"1536",1
"1537",1
"1538",1
"1539",1
"1540",1
"1541",1
"1542",1
"1543",1
"1544",0
"1545",0
"1546",1
"1547",1
"1548",0
"1549",0
"1550",1
"1551",0
"1552",1
"1553",0
"1554",1
"1555",0
"1556",0
"1557",1
"1558",0
"1559",1
"1560",0
"1561",0
"1562",0
"1563",0
"1564",1
"1565",1
"1566",0
"1567",0
"1568",1
"1569",1
"1570",1
"1571",0
"1572",1
"1573",0
"1574",1
"1575",1
"1576",1
"1577",0
"1578",0
"1579",1
"1580",0
"1581",0
"1582",0
"1583",1
"1584",0
"1585",1
"1586",1
"1587",1
"1588",0
"1589",1
"1590",0
"1591",1
"1592",0
"1593",1
"1594",1
"1595",0
"1596",1
"1597",0
"1598",1
"1599",1
"1600",1
"1601",1
"1602",1
"1603",1
"1604",1
"1605",1
"1606",1
"1607",1
"1608",1
"1609",1
"1610",1
"1611",1
"1612",0
"1613",0
"1614",0
"1615",1
"1616",1
"1617",1
"1618",0
"1619",0
"1620",1
"1621",0
"1622",1
"1623",1
"1624",0
"1625",0
"1626",0
"1627",1
"1628",1
"1629",1
"1630",1
"1631",1
"1632",1
"1633",1
"1634",0
"1635",1
"1636",1
"1637",0
"1638",1
"1639",0
"1640",0
"1641",0
"1642",0
"1643",0
"1644",0
"1645",1
"1646",1
"1647",1
"1648",0
"1649",1
"1650",1
"1651",1
"1652",1
"1653",1
"1654",0
"1655",1
"1656",1
"1657",0
"1658",0
"1659",1
"1660",0
"1661",1
"1662",0
"1663",0
"1664",0
"1665",1
"1666",0
"1667",0
"1668",1
"1669",0
"1670",1
"1671",0
"1672",1
"1673",1
"1674",0
"1675",0
"1676",0
"1677",1
"1678",0
"1679",1
"1680",1
"1681",1
"1682",1
"1683",1
"1684",0
"1685",1
"1686",1
"1687",1
"1688",1
"1689",0
"1690",0
"1691",1
"1692",0
"1693",0
"1694",1
"1695",1
"1696",1
"1697",1
"1698",0
"1699",0
"1700",1
"1701",0
"1702",1
"1703",1
"1704",1
"1705",1
"1706",1
"1707",0
"1708",0
"1709",1
"1710",1
"1711",1
"1712",1
"1713",1
"1714",1
"1715",1
"1716",0
"1717",0
"1718",1
"1719",0
"1720",0
"1721",1
"1722",0
"1723",1
"1724",1
"1725",1
"1726",1
"1727",0
"1728",0
"1729",1
"1730",1
"1731",1
"1732",1
"1733",1
"1734",1
"1735",1
"1736",1
"1737",1
"1738",1
"1739",1
"1740",1
"1741",1
"1742",0
"1743",1
"1744",1
"1745",0
"1746",0
"1747",1
"1748",1
"1749",1
"1750",1
"1751",1
"1752",1
"1753",1
"1754",0
"1755",1
"1756",1
"1757",1
"1758",1
"1759",0
"1760",0
"1761",1
"1762",1
"1763",1
"1764",0
"1765",0
"1766",1
"1767",0
"1768",1
"1769",1
"1770",0
"1771",1
"1772",1
"1773",1
"1774",0
"1775",0
"1776",1
"1777",1
"1778",0
"1779",0
"1780",0
"1781",1
"1782",0
"1783",1
"1784",1
"1785",1
"1786",0
"1787",0
"1788",1
"1789",0
"1790",0
"1791",1
"1792",0
"1793",1
"1794",1
"1795",0
"1796",1
"1797",1
"1798",0
"1799",1
"1800",0
"1801",0
"1802",0
"1803",1
"1804",1
"1805",0
"1806",1
"1807",1
"1808",1
"1809",1
"1810",0
"1811",0
"1812",0
"1813",1
"1814",0
"1815",1
"1816",0
"1817",0
"1818",0
"1819",1
"1820",1
"1821",0
"1822",0
"1823",1
"1824",1
"1825",0
"1826",1
"1827",0
"1828",1
"1829",1
"1830",0
"1831",0
"1832",0
"1833",1
"1834",1
"1835",0
"1836",1
"1837",1
"1838",1
"1839",1
"1840",0
"1841",1
"1842",1
"1843",1
"1844",0
"1845",1
"1846",1
"1847",0
"1848",0
"1849",1
"1850",1
"1851",1
"1852",1
"1853",0
"1854",1
"1855",0
"1856",0
"1857",0
"1858",0
"1859",0
"1860",0
"1861",0
"1862",1
"1863",1
"1864",0
"1865",0
"1866",1
"1867",0
"1868",1
"1869",1
"1870",1
"1871",1
"1872",1
"1873",1
"1874",1
"1875",0
"1876",0
"1877",0
"1878",1
"1879",0
"1880",0
"1881",0
"1882",1
"1883",1
"1884",0
"1885",0
"1886",0
"1887",0
"1888",0
"1889",1
"1890",0
"1891",1
"1892",1
"1893",0
"1894",0
"1895",1
"1896",1
"1897",1
"1898",1
"1899",1
"1900",1
"1901",1
"1902",1
"1903",1
"1904",0
"1905",1
"1906",1
"1907",1
"1908",0
"1909",1
"1910",1
"1911",1
"1912",1
"1913",1
"1914",1
"1915",1
"1916",0
"1917",1
"1918",1
"1919",1
"1920",1
"1921",1
"1922",1
"1923",0
"1924",1
"1925",0
"1926",0
"1927",1
"1928",1
"1929",0
"1930",1
"1931",1
"1932",1
"1933",1
"1934",0
"1935",1
"1936",0
"1937",1
"1938",1
"1939",0
"1940",1
"1941",1
"1942",0
"1943",0
"1944",1
"1945",0
"1946",1
"1947",0
"1948",1
"1949",0
"1950",1
"1951",1
"1952",1
"1953",1
"1954",1
"1955",1
"1956",1
"1957",1
"1958",1
"1959",0
"1960",0
"1961",1
"1962",1
"1963",0
"1964",1
"1965",0
"1966",1
"1967",0
"1968",0
"1969",1
"1970",0
"1971",1
"1972",1
"1973",0
"1974",0
"1975",1
"1976",1
"1977",1
"1978",0
"1979",0
"1980",1
"1981",1
"1982",1
"1983",1
"1984",1
"1985",1
"1986",0
"1987",1
"1988",1
"1989",1
"1990",0
"1991",0
"1992",1
"1993",0
"1994",0
"1995",1
"1996",1
"1997",0
"1998",1
"1999",1
"2000",1
